transaction_id,description,merchant,amount,date,category
0eb919f8-4f35-450c-9b2a-83a57876b352,COMCAST 548 East Morganview SD,Comcast,176.92,2024-11-08T04:39:22.325533,utilities
2ef340c5-0ce5-4e2f-b003-68a37b750986,AMC THEATRES 284 East Kelly VI,AMC Theatres,51.12,2024-09-18T06:10:10.430630,entertainment
90508fd9-3215-4332-b123-42b20d45c9d0,AT&T 696 Muellerport VI,AT&T,117.84,2023-12-30T15:25:55.332714,utilities
3a8a4490-3895-4d44-be3d-27acee67c122,WHOLE FOODS 876 East Leahmouth KS,Whole Foods,157.71,2024-02-13T07:54:21.781417,groceries
b95ec24a-b1f7-4626-97c6-3c60e33c6771,SHELL GAS 867 Johntown MH,Shell Gas,74.4,2023-08-15T09:35:15.636498,transportation
8ec305ec-e4eb-455e-aafe-b6e05743d5e6,CHEVRON 313 Lake Pamela RI,Chevron,86.89,2023-08-05T01:53:34.140671,transportation
f21313eb-1f01-4fbd-b018-a75ed127a566,UNITED AIRLINES 892 Lake Eric RI,United Airlines,45.4,2024-01-13T05:43:32.738990,travel
ed72e41a-cc7a-425d-9541-f2d85c2cb776,WHOLE FOODS 572 Perezport NJ,Whole Foods,63.29,2024-02-25T17:40:46.372919,groceries
b779a8e3-8e36-4283-81c5-1457da01aaa3,MCDONALD'S 152 East Joshuaburgh SD,McDonald's,196.02,2025-02-18T08:59:57.112366,dining
06a77f4f-2fdb-4603-b88e-3ad2b9461e7a,DELTA 175 Robersonside CT,Delta,191.62,2025-04-13T18:16:23.856295,travel
5bbf9d98-91bd-4921-88ca-7a47a11b007d,TICKETMASTER 291 Boydville VA,Ticketmaster,126.95,2024-01-15T09:20:41.182615,entertainment
9616da25-ffc5-45bb-81a8-7eff21c15d9b,ZARA 142 Port Robert MI,Zara,168.89,2024-07-29T19:34:06.014294,shopping
b997d2a8-c009-43ed-94e1-4ce853d13659,AT&T 874 Jenniferfurt VT,AT&T,102.26,2023-12-02T14:50:05.924328,utilities
bdbec9e7-fcd6-4de4-91ab-ebafc6e4aa6c,NETFLIX.COM 588 South Sandraberg PR,Netflix.com,243.78,2024-08-28T04:41:11.562174,entertainment
4483608b-9406-4216-a615-cd0d4bbc667c,SOFI STUDENT LOAN 177 Wrighthaven NM,SoFi Student Loan,116.89,2024-04-25T07:30:33.341571,bills
b4bcbe29-fead-4727-ad53-2073a606210b,DOORDASH 436 North Jacobshire PR,Doordash,191.42,2024-02-02T10:00:28.127120,dining
4101596f-6c21-4d36-ab6e-666cffca0b84,CHEVRON 698 Christopherport AK,Chevron,43.42,2025-06-19T20:44:51.172955,transportation
7a52cbdf-8ed6-4edf-a9ad-f5cbb5ccfd21,CLIPPER CARD 458 New Kimberly OH,Clipper Card,172.55,2023-09-08T08:25:19.619424,transportation
470e2308-44c2-4124-8ffd-22cb3d687f20,WALMART 470 Chasemouth OK,Walmart,246.98,2024-04-21T08:41:44.758355,shopping
17d0baee-3a9b-44e4-9ad2-18cc506f9be7,WALGREENS 338 Lisastad PW,Walgreens,239.8,2023-10-09T00:38:24.209997,health & wellness
46e3d2a9-0aa5-40ea-b1b2-79db4dd70ccd,TRADER JOE'S 967 Port Chelseybury NM,Trader Joe's,170.17,2024-10-20T13:07:15.881774,groceries
81e004c5-3a75-4df2-ab29-365814d10dd3,SHELL GAS 182 Morrisberg VT,Shell Gas,177.66,2024-07-24T03:27:31.766108,transportation
58bdbfe8-3e3e-44e3-b79f-cfd01313558d,KROGER 697 Hessville OK,Kroger,108.2,2023-08-23T06:18:28.588181,groceries
60f68ab4-6b19-4081-82a8-b6a689036396,AMC THEATRES 912 Willieton WA,AMC Theatres,140.25,2024-08-26T06:00:59.724837,entertainment
cff1c2d8-ba9e-4b62-97d1-b3dbfef2ee77,NETFLIX.COM 141 Warrentown KS,Netflix.com,170.06,2025-06-22T01:46:56.322051,entertainment
d3fa2d46-4394-4888-bf7b-a417e536152d,GEICO 773 Port Jacqueline KY,Geico,95.47,2024-08-31T16:48:56.922579,bills
a2ef8d4d-a44a-4c3d-8f5e-4512b8b2ce65,SWEETGREEN 701 Lake Russellborough SC,Sweetgreen,199.66,2025-07-20T03:27:41.719314,dining
beef1cdf-4725-4dca-b1ce-1374a312a035,24 HOUR FITNESS 632 Morrisfort AR,24 Hour Fitness,71.73,2025-04-06T19:27:03.970771,health & wellness
fb4fe31d-bf1f-429a-b5e7-11b159067535,COMCAST 572 Tateberg AR,Comcast,235.15,2025-01-23T16:44:59.393895,utilities
171d1166-b600-49a3-802d-13c59651c6c3,KROGER 535 West Lisa AS,Kroger,133.57,2024-08-25T03:19:29.007630,groceries
0194c244-a7a7-4af6-a90c-5a9a5c142622,CLIPPER CARD 500 Gatesmouth MI,Clipper Card,19.14,2024-10-19T23:47:15.941680,transportation
bed042b4-2fca-4893-a299-3e68d4ef7175,PG&E 744 North Veronica OR,PG&E,159.24,2024-02-16T17:20:06.962438,utilities
34e0ac74-c302-48e0-8ced-81ae14e9af66,GEICO 698 West Danielberg MP,Geico,159.19,2024-04-26T04:40:37.970612,bills
5f5e30d4-b127-41c6-bd76-63ec43d14c57,CVS PHARMACY 111 East Stephaniemouth MH,CVS Pharmacy,179.42,2024-10-13T20:03:26.294906,health & wellness
c96f88c1-f412-475b-9705-14e141810547,24 HOUR FITNESS 722 Christopherport VT,24 Hour Fitness,91.82,2025-07-05T09:00:53.825860,health & wellness
d3387e86-c0ee-497d-9208-b3f3dd8ebf3b,COMCAST 378 Patriciaborough CO,Comcast,78.84,2024-06-18T14:51:00.934977,utilities
77aa3d61-786e-42da-b987-14b742d47143,AT&T 177 Lake Robynville ND,AT&T,95.69,2023-10-30T03:42:47.316008,utilities
1d1b3f43-05f1-45d6-beb9-6341b27991af,STATE FARM 370 Kevinmouth DE,State Farm,154.83,2024-07-15T17:16:02.033340,bills
0e121c37-3cdf-49f8-9961-58c6b7236d3f,SPOTIFY 860 Port Adam MD,Spotify,82.44,2025-07-11T17:12:16.981828,entertainment
0605305c-4ea6-441d-aacc-2502f1f1e303,CHEVRON 265 Ericksonfurt NC,Chevron,11.04,2025-06-10T19:14:11.455455,transportation
192cb0a6-fd39-4870-92ab-f955a39e9a1a,CHIPOTLE 644 Port Joshuaton WY,Chipotle,230.18,2025-05-08T15:09:42.414270,dining
11a717ba-e92e-438d-8fa7-cbf66f5d1942,STATE FARM 240 Robinsonside ME,State Farm,105.94,2025-07-17T15:38:59.293097,bills
85099220-3c73-4480-a70c-602e69db6b7f,WALGREENS 135 Rachelburgh AZ,Walgreens,61.92,2024-09-05T01:59:03.456254,health & wellness
4e4f95a2-9f41-42e0-913c-6544418b3254,CLIPPER CARD 330 Katherineville OR,Clipper Card,52.77,2024-01-08T00:39:26.338944,transportation
26ea077f-019a-4dd6-beec-fea36b9032be,ETSY 688 East Kellyville CT,Etsy,137.57,2024-10-27T08:43:57.427195,shopping
27361c6d-4e3c-49eb-838b-2e4b67fad63d,SWEETGREEN 270 Josephport DC,Sweetgreen,147.37,2024-12-29T21:25:36.275680,dining
ac625b82-9298-4fe4-9c54-9a791a19000d,SOFI STUDENT LOAN 237 Garcialand PA,SoFi Student Loan,56.88,2025-02-06T23:54:34.194498,bills
7eed1340-f2e3-4b79-a598-eac074254fdb,SALLIE MAE 280 New Christopherhaven ME,Sallie Mae,126.02,2024-11-14T12:20:01.472957,bills
bfc21d60-f086-4b22-85a5-ce401aab4680,UNITED AIRLINES 377 West Beverly MA,United Airlines,211.86,2025-01-09T21:35:19.339005,travel
fef7a2cd-28a5-45b5-9fcb-952108cac544,BEST BUY 647 Keithshire ND,Best Buy,212.56,2024-05-06T10:09:08.187479,shopping
8838c460-0d45-4963-abb5-e499ef44b34c,PG&E 199 Jonesfurt TN,PG&E,139.82,2024-04-18T20:22:57.091766,utilities
a6f38ac6-40ae-4eb8-9713-9dbce97c17f4,SALLIE MAE 793 South Reneemouth AZ,Sallie Mae,172.33,2025-05-20T18:09:35.400094,bills
fc5a4253-bf9d-483f-aa34-b961a385783d,SUBWAY 203 Port Cassandratown GA,Subway,175.0,2023-08-27T23:39:55.949889,dining
c6623d76-9bfc-4976-b16e-27a06ba5750d,GEICO 496 Jenkinsville AR,Geico,153.68,2023-09-25T04:33:44.350595,bills
5df75449-1592-4bee-a9f3-223365f23b7b,CHIPOTLE 800 Ryanberg PW,Chipotle,24.76,2023-11-21T22:59:10.607981,dining
581cd0e5-a11d-4301-98e4-d521d6069755,CLIPPER CARD 665 Dakotamouth AK,Clipper Card,149.94,2024-01-24T04:24:05.614129,transportation
69149eb2-94a9-4779-8470-a1999dbb585a,AT&T 824 North Taylor GU,AT&T,25.7,2023-09-30T14:03:03.728941,utilities
634090e4-b712-49a9-a3a4-6e5fcb0dfec7,COMCAST 398 Lake Danielbury CO,Comcast,180.66,2023-10-28T04:54:59.247642,utilities
83ca8131-e8ed-4e1b-b02b-88f682ab3c9c,DOORDASH 907 East John NV,Doordash,221.32,2025-06-27T18:24:19.249077,dining
f27e05f3-3c1c-456d-bd80-c25f3a1931c3,MARRIOTT HOTELS 383 West Luis AL,Marriott Hotels,238.73,2023-11-14T14:12:27.317852,travel
bfc28cd4-f63c-43c8-b22e-288817962986,24 HOUR FITNESS 429 Simpsonbury UT,24 Hour Fitness,238.01,2023-08-12T10:20:22.593938,health & wellness
28608d71-d19a-4a61-ba90-87c8bf267cd5,T-MOBILE 132 West Mark DE,T-Mobile,17.12,2024-06-20T08:19:30.042006,utilities
6b3cf008-aad2-4cbd-a36b-424ae4652961,LYFT 548 Rodriguezbury KS,Lyft,199.63,2025-02-24T04:21:36.787917,transportation
7fb0b145-e1ca-4986-8ece-8d6293f580d4,INSTACART 271 Justinstad NJ,Instacart,131.8,2024-09-28T02:30:36.487674,groceries
73c2d61f-6ea0-499e-ad5f-7274bd67f370,CHEVRON 271 West Andreville UT,Chevron,20.62,2023-12-28T19:57:15.364885,transportation
26c63502-7897-4c6c-bcc6-9b5f3d2a3a21,VERIZON 916 Coreyshire SC,Verizon,105.53,2024-07-16T16:51:32.625027,utilities
1c22a9f1-89cd-43bc-b8d2-4f0b6d8eab8e,CLIPPER CARD 986 Tiffanyview NV,Clipper Card,185.67,2024-10-03T18:54:55.640517,transportation
71eb7f46-e19e-4af4-bc5c-aefc1fc2a1c9,CVS PHARMACY 719 South Belindaburgh RI,CVS Pharmacy,233.0,2024-10-18T16:04:34.149087,health & wellness
2cf0f20b-7acb-4f8d-8fad-9d775eab840b,CVS PHARMACY 384 North Eric MP,CVS Pharmacy,243.59,2024-11-07T14:34:53.631620,health & wellness
ead1b2e5-9edd-4448-8516-9d6bf3214491,WALMART 527 Mooremouth CT,Walmart,82.43,2023-11-06T14:01:22.972490,shopping
2f3f1590-49b9-4b6c-b419-26d9e6d6a5da,WALMART 740 Cummingsstad HI,Walmart,55.58,2025-06-17T19:42:01.772998,shopping
0afdbdba-5b71-458a-8c5a-895ba0e671d4,TICKETMASTER 194 South Patriciafort OK,Ticketmaster,151.06,2025-03-23T23:29:13.514129,entertainment
1da4beda-7e81-4235-8db7-8dce596fbf0a,COMCAST 431 Brooksfurt KY,Comcast,140.35,2025-01-28T20:07:05.847169,utilities
62399de5-fe9d-465d-97f6-0a6554225c1e,TRADER JOE'S 796 East Julie TX,Trader Joe's,11.2,2024-03-10T00:02:37.396666,groceries
dd11b364-41c0-41f2-b345-e6a756fae942,WALMART 480 Riddlemouth IA,Walmart,202.52,2024-11-20T08:30:18.510476,shopping
51c55d6c-e9a5-4051-8b5c-d179005604cf,SAFEWAY 583 East Ashleyside AR,Safeway,43.73,2024-03-07T03:55:37.748492,groceries
d9813258-2878-40a0-b251-0dc44248dd56,CHEVRON 576 Georgetown SD,Chevron,81.31,2023-10-02T21:46:34.364519,transportation
34fe8f6f-c2a1-4f6f-8963-c4c024ec7c5f,STEAM GAMES 700 Loganshire MO,Steam Games,182.26,2024-06-11T17:51:11.739081,entertainment
8c4f1f34-78eb-4979-9b61-2f07ae3aa9c8,GEICO 458 Lindastad OR,Geico,181.46,2024-08-18T03:26:50.621751,bills
9c2870c7-c15c-4680-8ccc-58d43b605b0c,GEICO 755 Shahstad IL,Geico,172.87,2025-05-28T23:43:13.064456,bills
691d42b3-9f79-4cb6-bbb5-2b209c6240cb,BEST BUY 845 Schmidtville DE,Best Buy,124.84,2023-12-16T10:44:27.427004,shopping
12f87516-cbc6-4db5-87ca-63bc7281f709,LYFT 822 West Bethberg KY,Lyft,26.64,2023-11-12T22:35:06.233021,transportation
258cde9c-aa22-4cae-87ff-e6132a21d923,TICKETMASTER 784 Port Joelview NJ,Ticketmaster,32.08,2025-07-02T06:35:27.563713,entertainment
a7ddc2ea-d4fa-45ab-8f68-b6dc39e5662b,NETFLIX.COM 360 East Rachel ID,Netflix.com,122.28,2024-10-03T15:07:24.145237,entertainment
991abd15-30b9-485b-9ba7-880f65d0cd9a,STEAM GAMES 126 Charlenebury NY,Steam Games,78.13,2024-05-17T05:36:52.622624,entertainment
4346b0fc-c44e-408d-8999-b08c61e4363e,AT&T 775 West Allenchester MT,AT&T,216.06,2025-02-20T15:14:42.704824,utilities
dd68e4a9-dc52-4574-84cf-34468fdf62e2,MCDONALD'S 171 East Aaron TX,McDonald's,115.11,2024-01-01T05:52:30.555716,dining
aeaaa73c-978e-4907-930f-7712eb861d6b,CVS PHARMACY 516 Port Mary OH,CVS Pharmacy,134.42,2025-05-31T07:59:27.446519,health & wellness
05db7c70-3a13-468e-b86e-f53ccedc3a57,GEICO 734 Lake Derrickchester DC,Geico,8.48,2024-12-01T02:22:45.912709,bills
60f5d13e-e5ca-4555-b612-ff097ac14815,STEAM GAMES 618 Villegasstad CO,Steam Games,248.62,2025-02-12T01:59:54.050933,entertainment
4bea0ee7-f185-41bb-ad58-ceb55b1e4e56,KROGER 702 Lake Christopherburgh HI,Kroger,50.46,2024-09-17T05:13:50.413895,groceries
e82ab6b8-019f-45f0-b0d0-9289f4528d5a,GEICO 755 Waynemouth PW,Geico,22.59,2025-01-29T16:14:09.165440,bills
76e3280c-7175-47a9-bd78-0d64aea3aa2e,KROGER 865 Lucasbury LA,Kroger,128.87,2024-06-02T14:53:36.805942,groceries
3b33ec53-1cdc-4bce-9749-ae85dece1c3b,CVS PHARMACY 745 Hodgeburgh WV,CVS Pharmacy,42.57,2025-04-01T02:04:40.043844,health & wellness
55a62670-502e-457b-a8af-eb6439a454ab,CLIPPER CARD 792 Lake Jeffrey UT,Clipper Card,29.73,2025-04-26T02:29:29.539087,transportation
d94ce1bc-71dd-4f55-9116-f65bb52596a6,AIRBNB 444 West Jill FM,Airbnb,206.98,2023-11-16T06:25:02.672003,travel
968044df-1f60-48f2-ac17-e39132d81176,KROGER 962 Adamton KY,Kroger,163.87,2024-01-27T00:38:10.457754,groceries
63e5e5b8-e797-4990-9261-45c1d74c200e,CVS PHARMACY 606 Powellmouth VI,CVS Pharmacy,216.78,2023-12-16T05:30:50.643792,health & wellness
85cc3a9f-4b29-437f-9505-482fe59cdfba,CHEVRON 391 Lake Sheriberg NH,Chevron,237.88,2024-07-20T20:05:44.474186,transportation
01ba72e6-2bbd-4e9a-b206-1cd788e7fba4,COMCAST 719 Berryburgh OH,Comcast,167.19,2023-12-27T03:01:02.865152,utilities
b53f379a-342c-4863-8b6e-7c400c63c996,KROGER 746 North Sarahhaven ND,Kroger,29.66,2024-03-17T08:35:31.026813,groceries
f68ba4d1-9bb3-4071-86c1-1982aeb70faf,UBER 918 New Blaketon WV,Uber,130.59,2024-11-20T06:57:52.429751,transportation
29cf2bf1-de13-47db-8404-557ccc5ae752,AMC THEATRES 122 North Billyville MS,AMC Theatres,59.38,2024-08-26T23:56:02.390856,entertainment
c38bec3a-988d-423c-9906-af91eab993b3,CLIPPER CARD 429 Port John AR,Clipper Card,14.83,2024-07-18T11:19:33.262941,transportation
c006d1ef-6c15-4fed-a0ca-3e8561491b26,TRADER JOE'S 481 West Christine NC,Trader Joe's,56.9,2025-01-30T19:21:46.489478,groceries
10a690ba-607c-426b-9f20-0353079e1a22,SOFI STUDENT LOAN 662 Brandonton NC,SoFi Student Loan,52.0,2024-02-18T23:03:14.693445,bills
3cde85dc-81e7-4f2e-8ead-32dd2033b711,SALLIE MAE 899 New Jesse HI,Sallie Mae,87.43,2023-10-24T10:36:51.159420,bills
205bca91-0b74-45d4-b0df-2e574492a9a9,SPOTIFY 334 Lake Justinmouth OK,Spotify,106.61,2025-04-15T21:20:21.641557,entertainment
fc187e38-a9b9-4ebf-8cbc-a269e667869b,WALGREENS 292 East Ericmouth IN,Walgreens,239.3,2023-08-12T16:48:13.733318,health & wellness
30f09ca1-86ca-460c-9af5-3c4662715907,CVS PHARMACY 864 West Zacharyville GA,CVS Pharmacy,228.78,2023-08-07T03:01:11.520418,health & wellness
521886d5-8469-4eca-8ebf-a632c1b87a74,UBER 393 Taraborough AZ,Uber,168.18,2024-04-25T06:22:32.759031,transportation
4951eeb3-1507-4530-9aa9-547e508c1be2,DOORDASH 586 Williamside VT,Doordash,45.78,2024-07-02T05:44:12.815484,dining
8b7eb003-b994-4cec-85cd-8210ba8be85b,DELTA 667 Lisaview NM,Delta,199.1,2023-10-26T05:18:21.219152,travel
99a0158c-7cad-492f-97c1-02d2e0e90e05,TICKETMASTER 428 Huynhshire SC,Ticketmaster,208.8,2023-12-28T07:22:06.113460,entertainment
cb770620-a5a7-400b-939e-06671788786e,GEICO 727 Nixonfurt PA,Geico,160.31,2025-05-30T09:33:20.121473,bills
a1145a3d-87cd-4b27-9a91-4fa4907296cc,MARRIOTT HOTELS 175 North Dennis MT,Marriott Hotels,23.07,2024-10-16T12:29:25.208252,travel
9c52f07b-5440-4150-9834-3fada07bb9bb,MCDONALD'S 485 Rodriguezburgh AS,McDonald's,177.39,2024-03-28T04:53:04.088464,dining
d0b725ee-7da3-421d-a80d-46341fa05183,SAFEWAY 139 Johnton NH,Safeway,116.55,2025-03-25T20:50:01.917277,groceries
2882e667-65e1-4702-aabe-2bd23b0c3590,UBER 144 Robinsonside VI,Uber,148.98,2025-01-22T12:19:46.113750,transportation
e26ffcb3-0fd9-41a4-a6ec-ef2fc5045407,TICKETMASTER 772 North Melanie MH,Ticketmaster,166.31,2023-10-29T02:15:58.120704,entertainment
25b197f6-12ac-42e0-921a-772aa4870314,ZARA 683 Hensleyland NY,Zara,107.58,2025-01-20T16:45:06.358819,shopping
9a60a6e6-2512-4959-9957-947a58efc5fc,SHELL GAS 187 Holmestown ND,Shell Gas,59.49,2024-02-04T01:29:24.136131,transportation
8efd2917-c6d2-47e1-9b38-b858009e1d6d,WALGREENS 778 West Aprilfort UT,Walgreens,169.77,2023-09-28T23:26:27.029038,health & wellness
3b674352-da1a-437c-827c-57f87f2ae9df,SWEETGREEN 811 South Jason PR,Sweetgreen,52.97,2024-03-06T04:58:40.760020,dining
9eb30b0a-6448-478b-bfdd-aeb8b3b44a32,UNITED AIRLINES 707 Vanessamouth DC,United Airlines,172.4,2025-02-12T20:33:38.087627,travel
69f606fa-b448-4d98-b9ce-37deaba35e94,MARRIOTT HOTELS 489 South Barbaramouth MI,Marriott Hotels,64.9,2024-11-12T20:11:17.599923,travel
488f531e-6333-46a3-a3d5-c14f73657fcb,T-MOBILE 623 Jeffreyville DC,T-Mobile,136.7,2025-05-26T22:22:37.114997,utilities
5aafd8f4-8c9b-4b58-a7c7-c46a2ffc014e,DELTA 622 East Allisonport NH,Delta,178.89,2024-07-10T06:55:03.303953,travel
9d077946-0bc1-4a87-a8b1-20237f5f2f1f,SOFI STUDENT LOAN 357 Harrisstad TN,SoFi Student Loan,60.51,2025-06-16T01:25:40.707735,bills
59a3ea35-7f07-4a26-8546-58cdaf059aef,ETSY 387 Jillview LA,Etsy,8.29,2024-12-15T07:13:56.053524,shopping
9f81a707-bd90-4ba1-b788-ed29e4c0202b,SWEETGREEN 535 Sarastad ND,Sweetgreen,16.92,2024-07-04T07:58:36.465979,dining
8e71dc72-3dde-4709-aaaf-4a0c58692aeb,SAFEWAY 160 West Joseport NJ,Safeway,123.41,2023-08-24T09:19:52.282510,groceries
f0b365fd-a303-4574-b673-0d274c467914,STATE FARM 656 Jayfurt ID,State Farm,227.37,2025-02-07T15:32:25.718003,bills
6fd1ce52-9416-4c4c-89ba-c9fc14024b83,24 HOUR FITNESS 335 Youngshire VI,24 Hour Fitness,191.54,2024-06-20T00:04:03.633160,health & wellness
bbb872a2-ab65-40f0-bd7f-969782439fc9,SALLIE MAE 752 Pageland PR,Sallie Mae,187.06,2024-06-17T14:02:16.384809,bills
6dd2d2e0-ae4a-473c-b89e-066995bebe19,WALMART 663 East Lauramouth CO,Walmart,105.86,2025-05-16T06:28:58.702729,shopping
84a75fa7-4b63-405b-a1df-97fa26572af5,T-MOBILE 886 New Jodyfurt TX,T-Mobile,166.53,2023-12-15T10:02:21.358037,utilities
dace1561-b8e0-4af6-8de3-a1271f1e5cdb,AIRBNB 310 New Lindseyport GU,Airbnb,179.7,2023-12-12T03:53:53.687737,travel
04a006db-0c24-46e5-bbcc-122f30c141c7,PG&E 806 Mezaville GU,PG&E,51.27,2024-04-06T12:13:01.779810,utilities
8e2506ca-8307-40c0-9401-3fa98eb279a0,NETFLIX.COM 672 Sparkston TN,Netflix.com,117.29,2023-11-17T04:15:12.937840,entertainment
b63d0dbe-d3e2-4a5a-9d0c-c5519f696506,AIRBNB 840 Powerschester NV,Airbnb,162.11,2025-01-24T21:52:58.220110,travel
5754e4f9-d825-4f18-94c9-95d9e6bdeb0b,SHELL GAS 754 Dennischester MS,Shell Gas,45.73,2025-04-21T08:14:56.409358,transportation
a96db6f5-a1fc-405b-a3ae-8d1e3a5545da,GEICO 492 Barnettchester NJ,Geico,29.92,2024-01-29T10:11:13.516816,bills
ec36e708-6880-42f3-a588-7273d64524de,AIRBNB 640 Lake Jesus GA,Airbnb,82.61,2025-06-25T23:36:13.110791,travel
23e86694-026a-4f51-b364-e2048fcc76f8,INSTACART 515 West Haley VT,Instacart,154.33,2024-07-31T04:55:38.255144,groceries
6574e46d-8acb-46b6-a3fe-38f6ef3f0087,SPOTIFY 902 Shannonchester OR,Spotify,193.44,2025-05-27T02:58:12.235243,entertainment
89c8420a-c5ef-443f-ac91-ba4543bf45d0,SOFI STUDENT LOAN 838 West Craigside AZ,SoFi Student Loan,239.02,2024-12-13T20:28:39.797341,bills
f89c0293-c8a9-4e48-b630-1924d3f0e5a3,SAFEWAY 422 Williamtown FL,Safeway,20.35,2024-08-10T13:01:17.189368,groceries
96c616f7-b6b7-4064-947d-35816099f09f,AT&T 915 Campbellmouth TX,AT&T,243.32,2023-09-19T01:47:09.003038,utilities
e8e88c17-993f-44fa-a388-61054ed51347,SAFEWAY 396 South Robert IL,Safeway,234.29,2024-02-04T02:27:23.484696,groceries
315155b3-b839-41f8-97af-1db979a5e1d1,TICKETMASTER 281 Conleyton OH,Ticketmaster,52.02,2024-05-14T19:09:24.125879,entertainment
d88debcb-2de9-4c88-b595-a15901a9971c,SUBWAY 458 Donnatown LA,Subway,57.95,2023-09-20T21:02:18.763180,dining
48c1683c-0d7d-4eb8-9a57-7468bfb85505,ZARA 566 Port Zachary IA,Zara,123.22,2025-06-08T13:11:27.787415,shopping
94a99979-b504-4990-a002-e8917c3af3b5,CHEVRON 506 South Juliebury SC,Chevron,61.18,2024-03-23T17:46:29.426172,transportation
780f1fc6-4e21-44a1-aba6-ca1b78bee047,NETFLIX.COM 603 West Brian CT,Netflix.com,77.23,2025-02-01T23:11:14.797333,entertainment
5115ee53-3b79-4d29-8554-d630922704cf,TICKETMASTER 297 Burchshire NV,Ticketmaster,229.81,2025-03-21T22:53:59.089703,entertainment
82fa0e00-cbe6-490a-9855-6ae5f4fbf4cb,INSTACART 290 Erinport VT,Instacart,49.97,2024-09-28T00:51:11.190703,groceries
02567f9f-76a5-4fb8-81dd-3e295378223c,CHIPOTLE 184 New Amber FM,Chipotle,89.11,2025-03-26T21:30:01.885442,dining
7e61d448-81b4-4495-b98e-1bf33af2a3f3,INSTACART 726 Anthonyport NE,Instacart,32.26,2025-02-05T02:26:10.819447,groceries
68dfb03b-3b33-468f-91bc-78869d4122b8,TICKETMASTER 183 New Carriefurt NV,Ticketmaster,100.97,2024-05-04T00:50:16.448870,entertainment
c6448284-c62b-41b0-8f37-0db7a0fd08a4,T-MOBILE 643 South Rhonda CA,T-Mobile,198.7,2023-11-03T00:38:56.798079,utilities
8ccdad5a-1da1-452a-903e-c505670a5dff,INSTACART 414 West Amandabury MH,Instacart,207.25,2023-08-27T19:33:16.236593,groceries
e6be8cc2-88bd-4390-8a91-c0af64002c10,24 HOUR FITNESS 288 Jordanside WA,24 Hour Fitness,124.36,2025-02-07T02:06:14.648988,health & wellness
ec20fbba-e0c8-4523-b518-ce501521790f,INSTACART 194 East Pamelaburgh PW,Instacart,214.58,2024-01-19T23:34:17.546210,groceries
cea738c7-5eb4-4400-93e2-94cbb420710c,UNITED AIRLINES 501 Simmonshaven OH,United Airlines,90.88,2023-09-10T18:20:59.641678,travel
68bb689c-2385-42bf-93cb-8de532df3ed0,WHOLE FOODS 185 Reginaborough MI,Whole Foods,106.13,2025-05-10T12:26:55.912977,groceries
6fab9ab9-1334-40b1-8643-3501816fcca9,STEAM GAMES 921 West John AR,Steam Games,132.05,2023-10-31T22:12:21.094507,entertainment
56b0708d-5c6d-4947-99b7-dff481f7dfbc,GOOD-RX 835 Martinezburgh DC,Good-RX,43.41,2025-05-26T00:29:55.009712,health & wellness
f4814d6b-ab70-4f41-babe-39146e6bbaef,STARBUCKS 598 Davisberg MD,Starbucks,41.94,2024-07-19T04:45:35.433540,dining
9303a511-39f4-4f6e-a7d1-d3953d538b88,GOOD-RX 490 Cruzfurt MA,Good-RX,145.21,2023-09-23T13:57:53.671393,health & wellness
c91a902a-2f8d-4e52-afd1-f3c25aa46ffc,WALGREENS 851 Lake Brenda NV,Walgreens,141.41,2024-07-18T06:53:24.404771,health & wellness
eb2bfd6e-dd6a-473f-a4de-b1c3d21e9abf,GOOD-RX 418 New Kathleenton HI,Good-RX,244.5,2024-10-11T21:13:16.463582,health & wellness
9c710f2e-22af-4634-b2f2-f1780003d61a,WALGREENS 265 East Williammouth VT,Walgreens,205.39,2025-03-31T19:10:30.146174,health & wellness
9d2db525-ccba-4358-a503-de9c86e580be,CLIPPER CARD 195 New Hannah HI,Clipper Card,143.93,2025-02-25T15:27:36.054873,transportation
165cd171-ac50-4e63-a871-e8e4ff048aaf,WHOLE FOODS 694 Elliottland AK,Whole Foods,224.44,2025-04-11T07:27:08.277887,groceries
0e3eb880-6be0-42d2-804c-31e1f40601c2,SHELL GAS 853 New Andrewfurt DE,Shell Gas,157.51,2024-01-12T21:06:19.971833,transportation
eb6ccc22-84c9-44f5-b859-7657a70a00bf,T-MOBILE 820 Penaport OK,T-Mobile,124.19,2025-05-04T02:43:01.428842,utilities
ac7ee3a5-7cca-40ae-857e-97695040f142,STEAM GAMES 310 North Glenn PW,Steam Games,30.2,2024-10-25T21:49:15.803308,entertainment
4da62e47-0668-405e-b0ed-a28491310b1b,SUBWAY 164 New Gregory MA,Subway,11.88,2025-04-09T03:35:42.624551,dining
067b4798-e88a-475c-b050-6bf06905d3cc,CVS PHARMACY 999 Port Kathleenberg CT,CVS Pharmacy,24.73,2024-08-21T04:00:53.071081,health & wellness
39b835f4-cd7f-4b34-b5b3-177816212bab,SHELL GAS 289 Jamesport WV,Shell Gas,156.37,2024-04-06T19:09:59.142396,transportation
dc00d7f0-fda8-4489-be5d-b771a042d86e,STATE FARM 773 Brittneyville MN,State Farm,142.94,2024-09-07T09:34:16.548836,bills
5c6dce51-c792-4843-85a7-54a279184a91,DOORDASH 777 North Austinside AK,Doordash,14.32,2024-05-09T04:33:06.994107,dining
